Time [s],Channel 0
0.484000000,-0.003
0.488000000,-0.003
0.492000000,-0.003
0.496000000,-0.003
0.500000000,-0.003
0.504000000,-0.004
0.508000000,-0.003
0.512000000,-0.004
0.516000000,-0.004
0.520000000,-0.004
0.524000000,-0.004
0.528000000,-0.003
0.532000000,-0.004
0.536000000,-0.004
0.540000000,-0.003
0.544000000,-0.003
0.548000000,-0.004
0.552000000,-0.004
0.556000000,-0.004
0.560000000,-0.004
0.564000000,-0.004
0.568000000,-0.003
0.572000000,-0.003
0.576000000,-0.004
0.580000000,-0.003
0.584000000,-0.003
0.588000000,-0.003
0.592000000,-0.003
0.596000000,-0.003
0.600000000,-0.003
0.604000000,-0.004
0.608000000,-0.004
0.612000000,-0.004
0.616000000,-0.004
0.620000000,-0.004
0.624000000,-0.004
0.628000000,-0.004
0.632000000,-0.003
0.636000000,-0.004
0.640000000,-0.004
0.644000000,-0.003
0.648000000,-0.003
0.652000000,-0.004
0.656000000,-0.004
0.660000000,-0.004
0.664000000,-0.004
0.668000000,-0.003
0.672000000,-0.003
0.676000000,-0.003
0.680000000,-0.003
0.684000000,-0.004
0.688000000,-0.003
0.692000000,-0.003
0.696000000,-0.003
0.700000000,-0.003
0.704000000,-0.003
0.708000000,-0.003
0.712000000,-0.003
0.716000000,-0.003
0.720000000,-0.003
0.724000000,-0.003
0.728000000,-0.003
0.732000000,-0.003
0.736000000,-0.004
0.740000000,-0.003
0.744000000,-0.003
0.748000000,-0.003
0.752000000,-0.003
0.756000000,-0.003
0.760000000,-0.003
0.764000000,-0.003
0.768000000,-0.003
0.772000000,-0.003
0.776000000,-0.003
0.780000000,-0.004
0.784000000,-0.003
0.788000000,-0.003
0.792000000,-0.003
0.796000000,-0.003
0.800000000,-0.003
0.804000000,-0.003
0.808000000,-0.003
0.812000000,-0.003
0.816000000,-0.003
0.820000000,-0.004
0.824000000,-0.004
0.828000000,-0.003
0.832000000,-0.004
0.836000000,-0.004
0.840000000,-0.003
0.844000000,-0.003
0.848000000,-0.003
0.852000000,-0.003
0.856000000,-0.003
0.860000000,-0.003
0.864000000,-0.003
0.868000000,-0.003
0.872000000,-0.003
0.876000000,-0.004
0.880000000,-0.003
0.884000000,-0.003
0.888000000,-0.003
0.892000000,-0.003
0.896000000,-0.003
0.900000000,-0.003
0.904000000,-0.003
0.908000000,-0.003
0.912000000,-0.004
0.916000000,-0.003
0.920000000,-0.003
0.924000000,-0.004
0.928000000,-0.004
0.932000000,-0.003
0.936000000,-0.004
0.940000000,-0.003
0.944000000,-0.003
0.948000000,-0.003
0.952000000,-0.003
0.956000000,-0.003
0.960000000,-0.003
0.964000000,-0.003
0.968000000,-0.003
0.972000000,-0.004
0.976000000,-0.004
0.980000000,-0.003
0.984000000,-0.003
0.988000000,-0.003
0.992000000,-0.003
0.996000000,-0.003
1.000000000,-0.003
1.004000000,-0.003
1.008000000,-0.003
1.012000000,-0.003
1.016000000,-0.003
1.020000000,-0.003
1.024000000,-0.003
1.028000000,-0.003
1.032000000,-0.003
1.036000000,-0.003
1.040000000,-0.003
1.044000000,-0.003
1.048000000,-0.003
1.052000000,-0.003
1.056000000,-0.004
1.060000000,-0.003
1.064000000,-0.003
1.068000000,-0.004
1.072000000,-0.003
1.076000000,-0.003
1.080000000,-0.004
1.084000000,-0.003
1.088000000,-0.004
1.092000000,-0.004
1.096000000,-0.003
1.100000000,-0.003
1.104000000,-0.003
1.108000000,-0.004
1.112000000,-0.003
1.116000000,-0.004
1.120000000,-0.004
1.124000000,-0.003
1.128000000,-0.003
1.132000000,-0.003
1.136000000,-0.003
1.140000000,-0.003
1.144000000,-0.003
1.148000000,-0.004
1.152000000,-0.003
1.156000000,-0.004
1.160000000,-0.003
1.164000000,-0.004
1.168000000,-0.003
1.172000000,-0.004
1.176000000,-0.004
1.180000000,-0.003
1.184000000,-0.004
1.188000000,-0.003
1.192000000,-0.004
1.196000000,-0.003
1.200000000,-0.003
1.204000000,-0.004
1.208000000,-0.003
1.212000000,-0.003
1.216000000,-0.003
1.220000000,-0.003
1.224000000,-0.003
1.228000000,-0.003
1.232000000,-0.003
1.236000000,-0.003
1.240000000,-0.003
1.244000000,-0.004
1.248000000,-0.003
1.252000000,-0.003
1.256000000,-0.003
1.260000000,-0.003
1.264000000,-0.003
1.268000000,-0.003
1.272000000,-0.003
1.276000000,-0.004
1.280000000,-0.003
1.284000000,-0.003
1.288000000,-0.003
1.292000000,-0.003
1.296000000,-0.003
1.300000000,-0.003
1.304000000,-0.003
1.308000000,-0.003
1.312000000,-0.004
1.316000000,-0.003
1.320000000,-0.003
1.324000000,-0.003
1.328000000,-0.003
1.332000000,-0.003
1.336000000,-0.003
1.340000000,-0.003
1.344000000,-0.003
1.348000000,-0.003
1.352000000,-0.003
1.356000000,-0.003
1.360000000,-0.003
1.364000000,-0.004
1.368000000,-0.003
1.372000000,-0.004
1.376000000,-0.003
1.380000000,-0.003
1.384000000,-0.004
1.388000000,-0.003
1.392000000,-0.003
1.396000000,-0.003
1.400000000,-0.003
1.404000000,-0.003
1.408000000,-0.003
1.412000000,-0.003
1.416000000,-0.003
1.420000000,-0.003
1.424000000,-0.003
1.428000000,-0.003
1.432000000,-0.003
1.436000000,-0.003
1.440000000,-0.003
1.444000000,-0.003
1.448000000,-0.003
1.452000000,-0.003
1.456000000,-0.003
1.460000000,-0.003
1.464000000,-0.003
1.468000000,-0.003
1.472000000,-0.003
1.476000000,-0.001
1.480000000,-0.003
1.484000000,-0.003
1.488000000,-0.001
1.492000000,-0.003
1.496000000,-0.003
1.500000000,-0.003
1.504000000,-0.001
1.508000000,-0.003
1.512000000,-0.001
1.516000000,-0.001
1.520000000,-0.001
1.524000000,-0.001
1.528000000,-0.001
1.532000000,-0.001
1.536000000,-0.001
1.540000000,-0.001
1.544000000,-0.001
1.548000000,-0.001
1.552000000,-0.001
1.556000000,0.000
1.560000000,0.000
1.564000000,-0.001
1.568000000,0.000
1.572000000,0.000
1.576000000,0.000
1.580000000,0.000
1.584000000,0.000
1.588000000,0.000
1.592000000,0.000
1.596000000,0.000
1.600000000,0.000
1.604000000,0.001
1.608000000,0.001
1.612000000,0.003
1.616000000,0.001
1.620000000,0.003
1.624000000,0.003
1.628000000,0.001
1.632000000,0.003
1.636000000,0.003
1.640000000,0.003
1.644000000,0.003
1.648000000,0.003
1.652000000,0.004
1.656000000,0.004
1.660000000,0.004
1.664000000,0.004
1.668000000,0.004
1.672000000,0.005
1.676000000,0.005
1.680000000,0.005
1.684000000,0.005
1.688000000,0.007
1.692000000,0.005
1.696000000,0.007
1.700000000,0.007
1.704000000,0.007
1.708000000,0.007
1.712000000,0.008
1.716000000,0.008
1.720000000,0.008
1.724000000,0.008
1.728000000,0.008
1.732000000,0.008
1.736000000,0.010
1.740000000,0.010
1.744000000,0.010
1.748000000,0.010
1.752000000,0.010
1.756000000,0.011
1.760000000,0.011
1.764000000,0.011
1.768000000,0.011
1.772000000,0.012
1.776000000,0.012
1.780000000,0.011
1.784000000,0.314
1.788000000,0.484
1.792000000,0.484
1.796000000,0.484
1.800000000,0.485
1.804000000,0.485
1.808000000,0.485
1.812000000,0.485
1.816000000,0.485
1.820000000,0.487
1.824000000,0.487
1.828000000,0.487
1.832000000,0.487
1.836000000,0.487
1.840000000,0.488
1.844000000,0.487
1.848000000,0.488
1.852000000,0.489
1.856000000,0.489
1.860000000,0.489
1.864000000,0.489
1.868000000,0.491
1.872000000,0.491
1.876000000,0.491
1.880000000,0.491
1.884000000,0.491
1.888000000,0.491
1.892000000,0.492
1.896000000,0.491
1.900000000,0.492
1.904000000,0.492
1.908000000,0.492
1.912000000,0.492
1.916000000,0.494
1.920000000,0.494
1.924000000,0.495
1.928000000,0.494
1.932000000,0.494
1.936000000,0.495
1.940000000,0.495
1.944000000,0.495
1.948000000,0.495
1.952000000,0.496
1.956000000,0.496
1.960000000,0.496
1.964000000,0.495
1.968000000,0.496
1.972000000,0.498
1.976000000,0.498
1.980000000,0.498
1.984000000,0.498
1.988000000,0.498
1.992000000,0.499
1.996000000,0.498
2.000000000,0.498
2.004000000,0.499
2.008000000,0.499
2.012000000,0.499
2.016000000,0.499
2.020000000,0.500
2.024000000,0.500
2.028000000,0.499
2.032000000,0.500
2.036000000,0.500
2.040000000,0.502
2.044000000,0.500
2.048000000,0.502
2.052000000,0.502
2.056000000,0.503
2.060000000,0.503
2.064000000,0.503
2.068000000,0.503
2.072000000,0.503
2.076000000,0.505
2.080000000,0.503
2.084000000,0.505
2.088000000,0.505
2.092000000,0.505
2.096000000,0.505
2.100000000,0.505
2.104000000,0.505
2.108000000,0.505
2.112000000,0.506
2.116000000,0.506
2.120000000,0.506
2.124000000,0.506
2.128000000,0.507
2.132000000,0.506
2.136000000,0.506
2.140000000,0.317
2.144000000,0.304
2.148000000,0.332
2.152000000,0.306
2.156000000,0.306
2.160000000,0.306
2.164000000,0.306
2.168000000,0.306
2.172000000,0.306
2.176000000,0.307
2.180000000,0.306
2.184000000,0.307
2.188000000,0.307
2.192000000,0.307
2.196000000,0.307
2.200000000,0.307
2.204000000,0.307
2.208000000,0.307
2.212000000,0.307
2.216000000,0.307
2.220000000,0.307
2.224000000,0.306
2.228000000,0.307
2.232000000,0.307
2.236000000,0.307
2.240000000,0.307
2.244000000,0.307
2.248000000,0.306
2.252000000,0.306
2.256000000,0.307
2.260000000,0.306
2.264000000,0.306
2.268000000,0.306
2.272000000,0.306
2.276000000,0.304
2.280000000,0.304
2.284000000,0.304
2.288000000,0.304
2.292000000,0.304
2.296000000,0.303
2.300000000,0.303
2.304000000,0.303
2.308000000,0.302
2.312000000,0.300
2.316000000,0.300
2.320000000,0.302
2.324000000,0.300
2.328000000,0.299
2.332000000,0.299
2.336000000,0.299
2.340000000,0.298
2.344000000,0.298
2.348000000,0.298
2.352000000,0.296
2.356000000,0.296
2.360000000,0.295
2.364000000,0.295
2.368000000,0.295
2.372000000,0.295
2.376000000,0.293
2.380000000,0.292
2.384000000,0.293
2.388000000,0.292
2.392000000,0.291
2.396000000,0.289
2.400000000,0.289
2.404000000,0.289
2.408000000,0.288
2.412000000,0.288
2.416000000,0.287
2.420000000,0.287
2.424000000,0.285
2.428000000,0.284
2.432000000,0.284
2.436000000,0.282
2.440000000,0.281
2.444000000,0.281
2.448000000,0.280
2.452000000,0.280
2.456000000,0.278
2.460000000,0.277
2.464000000,0.277
2.468000000,0.276
2.472000000,0.274
2.476000000,0.273
2.480000000,0.273
2.484000000,0.271
2.488000000,0.271
2.492000000,0.270
2.496000000,0.270
2.500000000,0.269
2.504000000,0.267
2.508000000,0.266
2.512000000,0.266
2.516000000,0.265
2.520000000,0.263
2.524000000,0.263
2.528000000,0.262
2.532000000,0.262
2.536000000,0.261
2.540000000,0.259
2.544000000,0.258
2.548000000,0.256
2.552000000,0.256
2.556000000,0.255
2.560000000,0.254
2.564000000,0.252
2.568000000,0.251
2.572000000,0.251
2.576000000,0.250
2.580000000,0.247
2.584000000,0.247
2.588000000,0.247
2.592000000,0.245
2.596000000,0.244
2.600000000,0.243
2.604000000,0.241
2.608000000,0.240
2.612000000,0.239
2.616000000,0.237
2.620000000,0.237
2.624000000,0.236
2.628000000,0.234
2.632000000,0.233
2.636000000,0.233
2.640000000,0.232
2.644000000,0.230
2.648000000,0.229
2.652000000,0.228
2.656000000,0.228
2.660000000,0.226
2.664000000,0.225
2.668000000,0.223
2.672000000,0.222
2.676000000,0.221
2.680000000,0.219
2.684000000,0.219
2.688000000,0.218
2.692000000,0.217
2.696000000,0.215
2.700000000,0.214
2.704000000,0.214
2.708000000,0.213
2.712000000,0.211
2.716000000,0.210
2.720000000,0.210
2.724000000,0.208
2.728000000,0.206
2.732000000,0.206
2.736000000,0.204
2.740000000,0.203
2.744000000,0.202
2.748000000,0.202
2.752000000,0.199
2.756000000,0.199
2.760000000,0.196
2.764000000,0.196
2.768000000,0.195
2.772000000,0.193
2.776000000,0.193
2.780000000,0.191
2.784000000,0.191
2.788000000,0.189
2.792000000,0.188
2.796000000,0.185
2.800000000,0.185
2.804000000,0.185
2.808000000,0.184
2.812000000,0.182
2.816000000,0.181
2.820000000,0.180
2.824000000,0.180
2.828000000,0.177
2.832000000,0.177
2.836000000,0.176
2.840000000,0.176
2.844000000,0.173
2.848000000,0.173
2.852000000,0.171
2.856000000,0.171
2.860000000,0.170
2.864000000,0.169
2.868000000,0.167
2.872000000,0.166
2.876000000,0.165
2.880000000,0.165
2.884000000,0.163
2.888000000,0.163
2.892000000,0.162
2.896000000,0.160
2.900000000,0.159
2.904000000,0.159
2.908000000,0.159
2.912000000,0.158
2.916000000,0.156
2.920000000,0.156
2.924000000,0.155
2.928000000,0.155
2.932000000,0.154
2.936000000,0.155
2.940000000,0.152
2.944000000,0.151
2.948000000,0.151
2.952000000,0.151
2.956000000,0.151
2.960000000,0.151
2.964000000,0.149
2.968000000,0.149
2.972000000,0.148
2.976000000,0.148
2.980000000,0.148
2.984000000,0.148
2.988000000,0.148
2.992000000,0.147
2.996000000,0.147
3.000000000,0.147
3.004000000,0.147
3.008000000,0.147
3.012000000,0.147
3.016000000,0.145
3.020000000,0.147
3.024000000,0.145
3.028000000,0.145
3.032000000,0.145
3.036000000,0.145
3.040000000,0.145
3.044000000,0.145
3.048000000,0.147
3.052000000,0.145
3.056000000,0.145
3.060000000,0.145
3.064000000,0.145
3.068000000,0.145
3.072000000,0.145
3.076000000,0.145
3.080000000,0.145
3.084000000,0.145
3.088000000,0.145
3.092000000,0.145
3.096000000,0.145
3.100000000,0.145
3.104000000,0.145
3.108000000,0.145
3.112000000,0.145
3.116000000,0.145
3.120000000,0.147
3.124000000,0.147
3.128000000,0.145
3.132000000,0.145
3.136000000,0.145
3.140000000,0.145
3.144000000,0.145
3.148000000,0.145
3.152000000,0.145
3.156000000,0.145
3.160000000,0.145
3.164000000,0.145
3.168000000,0.145
3.172000000,0.145
3.176000000,0.145
3.180000000,0.145
3.184000000,0.145
3.188000000,0.145
3.192000000,0.145
3.196000000,0.145
3.200000000,0.147
3.204000000,0.145
3.208000000,0.145
3.212000000,0.145
3.216000000,0.145
3.220000000,0.145
3.224000000,0.145
3.228000000,0.145
3.232000000,0.145
3.236000000,0.145
3.240000000,0.145
3.244000000,0.145
3.248000000,0.145
3.252000000,0.145
3.256000000,0.145
3.260000000,0.145
3.264000000,0.145
3.268000000,0.145
3.272000000,0.145
3.276000000,0.145
3.280000000,0.145
3.284000000,0.145
3.288000000,0.145
3.292000000,0.145
3.296000000,0.145
3.300000000,0.145
3.304000000,0.145
3.308000000,0.145
3.312000000,0.145
3.316000000,0.145
3.320000000,0.145
3.324000000,0.145
3.328000000,0.145
3.332000000,0.145
3.336000000,0.145
3.340000000,0.145
3.344000000,0.145
3.348000000,0.145
3.352000000,0.145
3.356000000,0.145
3.360000000,0.145
3.364000000,0.145
3.368000000,0.145
3.372000000,0.145
3.376000000,0.145
3.380000000,0.145
3.384000000,0.145
3.388000000,0.145
3.392000000,0.145
3.396000000,0.145
3.400000000,0.145
3.404000000,0.145
3.408000000,0.145
3.412000000,0.145
3.416000000,0.145
3.420000000,0.145
3.424000000,0.145
3.428000000,0.145
3.432000000,0.145
3.436000000,0.145
3.440000000,0.145
3.444000000,0.145
3.448000000,0.145
3.452000000,0.145
3.456000000,0.145
3.460000000,0.145
3.464000000,0.145
3.468000000,0.145
3.472000000,0.145
3.476000000,0.145
3.480000000,0.145
3.484000000,0.145
3.488000000,0.145
3.492000000,0.145
3.496000000,0.145
3.500000000,0.145
3.504000000,0.145
3.508000000,0.145
3.512000000,0.145
3.516000000,0.145
3.520000000,0.145
3.524000000,0.145
3.528000000,0.145
3.532000000,0.145
3.536000000,0.144
3.540000000,0.145
3.544000000,0.145
3.548000000,0.145
3.552000000,0.144
3.556000000,0.145
3.560000000,0.145
3.564000000,0.145
3.568000000,0.145
3.572000000,0.145
3.576000000,0.145
3.580000000,0.145
3.584000000,0.145
3.588000000,0.145
3.592000000,0.144
3.596000000,0.144
3.600000000,0.144
3.604000000,0.145
3.608000000,0.145
3.612000000,0.145
3.616000000,0.145
3.620000000,0.145
3.624000000,0.145
3.628000000,0.145
3.632000000,0.145
3.636000000,0.145
3.640000000,0.145
3.644000000,0.145
3.648000000,0.145
3.652000000,0.145
3.656000000,0.145
3.660000000,0.145
3.664000000,0.145
3.668000000,0.145
3.672000000,0.145
3.676000000,0.145
3.680000000,0.145
3.684000000,0.145
3.688000000,0.145
3.692000000,0.145
3.696000000,0.144
3.700000000,0.145
3.704000000,0.145
3.708000000,0.145
3.712000000,0.145
3.716000000,0.144
3.720000000,0.145
3.724000000,0.145
3.728000000,0.145
3.732000000,0.144
3.736000000,0.145
3.740000000,0.145
3.744000000,0.145
3.748000000,0.145
3.752000000,0.145
3.756000000,0.145
3.760000000,0.145
3.764000000,0.145
3.768000000,0.145
3.772000000,0.145
3.776000000,0.145
3.780000000,0.145
3.784000000,0.145
3.788000000,0.145
3.792000000,0.145
3.796000000,0.145
3.800000000,0.144
3.804000000,0.145
3.808000000,0.145
3.812000000,0.145
3.816000000,0.144
3.820000000,0.145
3.824000000,0.145
3.828000000,0.145
3.832000000,0.145
3.836000000,0.145
3.840000000,0.145
3.844000000,0.145
3.848000000,0.145
3.852000000,0.145
3.856000000,0.145
3.860000000,0.145
3.864000000,0.145
3.868000000,0.145
3.872000000,0.145
3.876000000,0.145
3.880000000,0.145
3.884000000,0.145
3.888000000,0.145
3.892000000,0.145
3.896000000,0.145
3.900000000,0.145
3.904000000,0.145
3.908000000,0.145
3.912000000,0.145
3.916000000,0.145
3.920000000,0.145
3.924000000,0.145
3.928000000,0.145
3.932000000,0.145
3.936000000,0.145
3.940000000,0.145
3.944000000,0.145
3.948000000,0.145
3.952000000,0.145
3.956000000,0.145
3.960000000,0.145
3.964000000,0.144
3.968000000,0.145
3.972000000,0.145
3.976000000,0.145
3.980000000,0.145
3.984000000,0.145
3.988000000,0.145
3.992000000,0.145
3.996000000,0.145
4.000000000,0.144
4.004000000,0.145
4.008000000,0.145
4.012000000,0.145
4.016000000,0.145
4.020000000,0.145
4.024000000,0.145
4.028000000,0.145
4.032000000,0.145
4.036000000,0.145
4.040000000,0.145
4.044000000,0.145
4.048000000,0.145
4.052000000,0.144
4.056000000,0.145
4.060000000,0.145
4.064000000,0.145
4.068000000,0.145
4.072000000,0.145
4.076000000,0.145
4.080000000,0.144
4.084000000,0.145
4.088000000,0.145
4.092000000,0.145
4.096000000,0.145
4.100000000,0.145
4.104000000,0.145
4.108000000,0.145
4.112000000,0.144
4.116000000,0.145
4.120000000,0.144
4.124000000,0.145
4.128000000,0.145
4.132000000,0.145
4.136000000,0.145
4.140000000,0.145
4.144000000,0.145
4.148000000,0.145
4.152000000,0.144
4.156000000,0.145
4.160000000,0.145
4.164000000,0.145
4.168000000,0.145
4.172000000,0.145
4.176000000,0.144
4.180000000,0.144
4.184000000,0.144
4.188000000,0.145
4.192000000,0.145
4.196000000,0.145
4.200000000,0.145
4.204000000,0.145
4.208000000,0.145
4.212000000,0.145
4.216000000,0.145
4.220000000,0.144
4.224000000,0.145
4.228000000,0.145
4.232000000,0.144
4.236000000,0.145
4.240000000,0.145
4.244000000,0.145
4.248000000,0.145
4.252000000,0.145
4.256000000,0.145
4.260000000,0.145
4.264000000,0.144
4.268000000,0.145
4.272000000,0.145
4.276000000,0.144
4.280000000,0.145
4.284000000,0.145
4.288000000,0.145
4.292000000,0.145
4.296000000,0.145
4.300000000,0.145
4.304000000,0.145
4.308000000,0.145
4.312000000,0.144
4.316000000,0.145
4.320000000,0.145
4.324000000,0.145
4.328000000,0.145
4.332000000,0.145
4.336000000,0.145
4.340000000,0.144
4.344000000,0.145
4.348000000,0.144
4.352000000,0.145
4.356000000,0.144
4.360000000,0.145
4.364000000,0.144
4.368000000,0.145
4.372000000,0.145
4.376000000,0.145
4.380000000,0.145
4.384000000,0.145
4.388000000,0.145
4.392000000,0.145
4.396000000,0.145
4.400000000,0.145
4.404000000,0.145
4.408000000,0.145
4.412000000,0.144
4.416000000,0.145
4.420000000,0.145
4.424000000,0.145
4.428000000,0.144
4.432000000,0.145
4.436000000,0.144
4.440000000,0.145
4.444000000,0.145
4.448000000,0.144
4.452000000,0.145
4.456000000,0.145
4.460000000,0.145
4.464000000,0.144
4.468000000,0.145
4.472000000,0.145
4.476000000,0.144
4.480000000,0.145
4.484000000,0.145
4.488000000,0.145
4.492000000,0.145
4.496000000,0.145
4.500000000,0.145
4.504000000,0.145
4.508000000,0.145
4.512000000,0.145
4.516000000,0.145
4.520000000,0.144
4.524000000,0.145
4.528000000,0.145
4.532000000,0.145
4.536000000,0.145
4.540000000,0.145
4.544000000,0.145
4.548000000,0.145
4.552000000,0.145
4.556000000,0.144
4.560000000,0.145
4.564000000,0.145
4.568000000,0.145
4.572000000,0.145
4.576000000,0.144
4.580000000,0.145
4.584000000,0.145
4.588000000,0.145
4.592000000,0.145
4.596000000,0.144
4.600000000,0.145
4.604000000,0.144
4.608000000,0.145
4.612000000,0.145
4.616000000,0.144
4.620000000,0.144
4.624000000,0.144
4.628000000,0.145
4.632000000,0.145
4.636000000,0.145
4.640000000,0.145
4.644000000,0.145
4.648000000,0.145
4.652000000,0.145
4.656000000,0.145
4.660000000,0.145
4.664000000,0.144
4.668000000,0.144
4.672000000,0.144
4.676000000,0.145
4.680000000,0.144
4.684000000,0.144
4.688000000,0.145
4.692000000,0.144
4.696000000,0.144
4.700000000,0.145
4.704000000,0.145
4.708000000,0.145
4.712000000,0.144
4.716000000,0.145
4.720000000,0.145
4.724000000,0.144
4.728000000,0.145
4.732000000,0.145
4.736000000,0.144
4.740000000,0.145
4.744000000,0.145
4.748000000,0.145
4.752000000,0.145
4.756000000,0.145
4.760000000,0.145
4.764000000,0.144
4.768000000,0.144
4.772000000,0.144
4.776000000,0.144
4.780000000,0.145
4.784000000,0.144
4.788000000,0.144
4.792000000,0.144
4.796000000,0.144
4.800000000,0.145
4.804000000,0.144
4.808000000,0.145
4.812000000,0.145
4.816000000,0.144
4.820000000,0.145
4.824000000,0.145
4.828000000,0.145
4.832000000,0.144
4.836000000,0.145
4.840000000,0.145
4.844000000,0.144
4.848000000,0.145
4.852000000,0.144
4.856000000,0.145
4.860000000,0.144
4.864000000,0.144
4.868000000,0.145
4.872000000,0.144
4.876000000,0.145
4.880000000,0.145
4.884000000,0.144
4.888000000,0.144
4.892000000,0.144
4.896000000,0.145
4.900000000,0.145
4.904000000,0.145
4.908000000,0.144
4.912000000,0.145
4.916000000,0.144
4.920000000,0.145
4.924000000,0.145
4.928000000,0.144
4.932000000,0.145
4.936000000,0.144
4.940000000,0.145
4.944000000,0.145
4.948000000,0.145
4.952000000,0.145
4.956000000,0.145
4.960000000,0.145
4.964000000,0.145
4.968000000,0.145
4.972000000,0.144
4.976000000,0.145
4.980000000,0.145
4.984000000,0.144
4.988000000,0.145
4.992000000,0.145
4.996000000,0.145
5.000000000,0.145
5.004000000,0.145
5.008000000,0.144
5.012000000,0.145
5.016000000,0.145
5.020000000,0.145
5.024000000,0.144
5.028000000,0.145
5.032000000,0.145
5.036000000,0.145
5.040000000,0.145
5.044000000,0.144
5.048000000,0.145
5.052000000,0.145
5.056000000,0.145
5.060000000,0.145
5.064000000,0.145
5.068000000,0.145
5.072000000,0.145
5.076000000,0.145
5.080000000,0.145
5.084000000,0.145
5.088000000,0.145
5.092000000,0.145
5.096000000,0.145
5.100000000,0.145
5.104000000,0.145
5.108000000,0.144
5.112000000,0.145
5.116000000,0.145
5.120000000,0.145
5.124000000,0.144
5.128000000,0.144
5.132000000,0.145
5.136000000,0.144
5.140000000,0.144
5.144000000,0.144
5.148000000,0.144
5.152000000,0.145
5.156000000,0.145
5.160000000,0.145
5.164000000,0.145
5.168000000,0.145
5.172000000,0.144
5.176000000,0.144
5.180000000,0.145
5.184000000,0.145
5.188000000,0.144
5.192000000,0.145
5.196000000,0.145
5.200000000,0.144
5.204000000,0.145
5.208000000,0.144
5.212000000,0.145
5.216000000,0.144
5.220000000,0.144
5.224000000,0.144
5.228000000,0.144
5.232000000,0.145
5.236000000,0.144
5.240000000,0.145
5.244000000,0.145
5.248000000,0.145
5.252000000,0.145
5.256000000,0.144
5.260000000,0.144
5.264000000,0.145
5.268000000,0.145
5.272000000,0.145
5.276000000,0.145
5.280000000,0.145
5.284000000,0.145
5.288000000,0.145
5.292000000,0.145
5.296000000,0.145
5.300000000,0.144
5.304000000,0.145
5.308000000,0.145
5.312000000,0.145
5.316000000,0.145
5.320000000,0.145
5.324000000,0.145
5.328000000,0.145
5.332000000,0.145
5.336000000,0.144
5.340000000,0.145
5.344000000,0.145
5.348000000,0.144
5.352000000,0.145
5.356000000,0.145
5.360000000,0.145
5.364000000,0.145
5.368000000,0.145
5.372000000,0.145
5.376000000,0.145
5.380000000,0.145
5.384000000,0.145
5.388000000,0.145
5.392000000,0.145
5.396000000,0.145
5.400000000,0.144
5.404000000,0.145
5.408000000,0.145
5.412000000,0.144
5.416000000,0.145
5.420000000,0.145
5.424000000,0.145
5.428000000,0.145
